,title,price,metros2,location,Rooms,region
365,Apartamento T2 com arrecadação no sótão - Torres Novas,650,93,"Torres Novas (Santa Maria, Salvador e Santiago), Torres Novas",2, Santarém
366,"Apartamento T1+1 com estacionamento, em Alcântara, Lisboa",1800,90,Alcântara,1, Lisboa
367,Arrendamento T1 remodelado na Rua Correia Teles - Campo de Ourique,1000,45,Campo de Ourique,1, Lisboa
368,APARTAMENTO T2 VICTORIA BOULEVARD VILAMOURA - ARRENDAMENTO AO ANO,1400,112,"Quarteira, Loulé",2, Faro
369,Apartamento T4 Centro de Almada - Arrendamento,1600,130,"Almada, Cova da Piedade, Pragal e Cacilhas, Almada",4, Setúbal
370,Apartamento T1 próximo do centro da cidade.,1000,60,Glória e Vera Cruz,1, Aveiro
371,T2 Marquesa do Cadaval - Fânzeres,780,95,"Fânzeres e São Pedro da Cova, Gondomar",2, Porto
372,Fantástico T3 Centro de Lisboa,2000,145,Avenidas Novas,3, Lisboa
373,Apartamento T3 arrendamento em Oeiras/ Figueirinha,1300,84,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras",3, Lisboa
374,"APARTAMENTO T3+1 | ARRENDAMENTO | ABRUNHEIRA, SINTRA",1300,113,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim), Sintra",3, Lisboa
375,Apartamento T2 - Guimarães,950,94,"Urgezes, Guimarães",2, Braga
376,Apartamento T3 - Guimarães,990,140,"Urgezes, Guimarães",3, Braga
377,Apartamento T3 para arrendamento,875,147.2,"Santa Maria da Feira, Travanca, Sanfins e Espargo, Santa Maria da Feira",3, Aveiro
378,Apartamento T3 para arrendamento,750,132,"Santa Maria da Feira, Travanca, Sanfins e Espargo, Santa Maria da Feira",3, Aveiro
379,Apartamento T3 na Praia de Santo Amaro,2500,110,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras",3, Lisboa
380,Apartamento T2 com garagem fechada e terraço em Aveiro,900,95.9,Glória e Vera Cruz,2, Aveiro
381,T1 Porto (Freixo/Campanhã) em frente ao Rio Douro,1050,50,Campanhã,1, Porto
382,Apartamento T1 para arrendamento,700,131.4,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão, Amarante",1, Porto
383,"T2 com varanda em Colinas de Cruzeiro, Odivelas",1500,96,Odivelas,2, Lisboa
384,"T4 na Avenida Pereira Gomes, Benfica",2100,96,Benfica,4, Lisboa
385,APARTAMENTO T1+1 COM VISTA MAR A ESCASSOS METROS DA PRAIA DA GALÉ- ARR,900,57,"Guia, Albufeira",1, Faro
386,Apartamento mobilado em frente à praia de Leça da Palmeira,1300,75,"Matosinhos e Leça da Palmeira, Matosinhos",, Porto
387,"MV - T2 praia de Miramar, terraço e garagem box",1000,85,"Gulpilhares e Valadares, Vila Nova de Gaia",2, Porto
388,T1 p/ARRENDAR no Martim Moniz em Lisboa - equipado|mobilado|garagem,1600,46,Arroios,1, Lisboa
389,Lisboa | Apartamento T3 semi mobilado c/ 2 lugares de estacionamento n,2250,185,Arroios,3, Lisboa
390,"Apartamento de 4 assoalhadas no Campo Grande, em condomínio fechado co",5000,144,Alvalade,4, Lisboa
391,(Apenas disponível Fevereiro) Amplo T1 Laranjeiras com garagem - Vista,1080,74,São Domingos de Benfica,1, Lisboa
392,T2 no Edifício ValRio - Av. de Berlim,2200,97,Olivais,2, Lisboa
393,Apartamento T3 com dois lugares de garagem e arrumo,1050,122,Glória e Vera Cruz,3, Aveiro
394,"AVENCAS OCEAN VIEW RESIDENCES: magnífico T2 mobilado, vista mar, jardi",3990,112,"Carcavelos e Parede, Cascais",2, Lisboa
395,Estúdio em Cond. privado c/ piscina exterior aquecida. Atalaia - Lagos,895,36,"São Gonçalo de Lagos, Lagos",, Faro
396,"T2 em empreendimento Novo, com garagem junto ao Parque das Nações",2200,92,Olivais,2, Lisboa
397,ARRENDAMENTO EM ESTADIAS DE  INVERNO  - OUTUBRO A MAIO  Mensalidade  +,850,99,"Quarteira, Loulé",, Faro
398,"T3 remodelado, Rua António Feliciano Castilho, Odivelas, Lisboa",270000,80,Odivelas,3, Lisboa
399,Apartamento T3 para arrendamento,6000,130,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras",3, Lisboa
400,"T4 c/ 2 garagens no Edifício Solares, Areeiro",3650,226,Areeiro,4, Lisboa
401,Apartamento T2 para arrendamento,1400,80,Campolide,2, Lisboa
402,T2+1 centro de Gondomar,860,94,"Gondomar (São Cosme), Valbom e Jovim, Gondomar",2, Porto
403,Fabuloso T4 no condomínio Metrocity,6000,189,Parque das Nações,4, Lisboa
404,T3 C/Acabamentos Luxo e 2 Lugares Garagem Foz-Porto,3100,135,"Aldoar, Foz do Douro e Nevogilde",3, Porto
405,Apartamento T5 para arrendamento,3500,134,Olivais,5, Lisboa
406,"T1 em aldeamento rural totalmente equipado, c/ jardim,ar condicionado",700,50,"Santo André, Santiago do Cacém",1, Setúbal
407,Carcavelos - T1 mobilado com vista mar,1400,90,"Carcavelos e Parede, Cascais",1, Lisboa
408,"Encantador T3 no centro histórico, como NOVO!",1750,110,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",3, Porto
409,Bonito T5 Mobilado ao Metro SEM FIADOR,1750,125,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",5, Porto
410,"T2 ao METRO Aliados, vistas encantadoras SEM FIADOR",1250,70,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",2, Porto
411,"T3 SEM FIADOR ao Metro, Mobilado e Equipado",1600,100,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",3, Porto
412,T2 Boavista ao Metro Mobilado SEM FIADOR,1200,100,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",2, Porto
413,Apartamento T2 - São Martinho Funchal,1300,94.16,"São Martinho, Funchal",2, Ilha da Madeira
414,Arrenda-se apartamento T2 em Cabanas,800,63,"Conceição e Cabanas de Tavira, Tavira",2, Faro
415,Apartamento T3 com vista Rio Douro - Condomínio Arrábida Place - Gaia,2000,151,"Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia",3, Porto
416,T3 Espinho - Condomínio Fosforeira,1100,124,Espinho,3, Aveiro
417,"Apartamento T2 de luxo (mobilado), em condominio fechado - Matosinhos",2490,130,"Matosinhos e Leça da Palmeira, Matosinhos",2, Porto
418,Apartamento - 315 m2 - T4,8000,315,"Cascais e Estoril, Cascais",315, Lisboa
419,Apartamento T3 em Cascais com Vista Mar,3000,118,"Cascais e Estoril, Cascais",3, Lisboa
420,"Apartamento T2 Arrendamento em Oliveira do Douro,Vila Nova de Gaia",860,89,"Oliveira do Douro, Vila Nova de Gaia",2, Porto
421,Apartamento T1 para arrendamento,1100,30,Santa Maria Maior,1, Lisboa
422,"Apartamento T2 Arrendamento em Canelas,Vila Nova de Gaia",710,80,"Canelas, Vila Nova de Gaia",2, Porto
423,"Apartamento T3 Arrendamento em Oliveira do Douro,Vila Nova de Gaia",950,150,"Oliveira do Douro, Vila Nova de Gaia",3, Porto
424,"Apartamento T3 com estacionamento, na Lapa, Lisboa",3800,155,Estrela,3, Lisboa
425,"Apartamento T1 c/ terraço, Mobilado em Casal de Cambra - Sintra",950,72,"Casal de Cambra, Sintra",1, Lisboa
426,Arrenda-se Apartamento T2 remodelado e totalmente mobilad...,800,64,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",2, Coimbra
427,Apartamento T2 em condominio fechado com piscina e estaci...,850,84.53,Olhão,2, Faro
428,Apartamento T2 para arrendamento,2100,80,Misericórdia,2, Lisboa
429,Apartamento T1 em condominio fechado com piscina e estaci...,830,66.42,Olhão,1, Faro
430,T1 Remodelado em Arroios,1100,45,Arroios,1, Lisboa
431,"T3 alugar  Gaia próximo metro Santo Ovidio  Condominio fechado, suite,",1000,126.5,"Mafamude e Vilar do Paraíso, Vila Nova de Gaia",3, Porto
432,Apartamento T3 para arrendamento,1000,83,Portimão,3, Faro
433,"Apartament in Cascais historic center, Short terms rents only",2500,50,"Cascais e Estoril, Cascais",, Lisboa
434,T2 Mobilado c/elevador e C/estacionamento Odivelas,1250,85,"Ramada e Caneças, Odivelas",2, Lisboa
435,Apartamento - 103 m2 - T2,1950,103,"São Gonçalo de Lagos, Lagos",103, Faro
436,Apartamento T2 a 10 minutos a pé do Chiado,2000,75,Misericórdia,2, Lisboa
437,Apartamento T2 Arrendamento Lisboa,1650,80,Parque das Nações,2, Lisboa
438,T3 com Lugar de Garagem - Faria Guimarães,2200,117,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",3, Porto
